duration_sec,affiliation,student,age_group,gender,device_type,ai_familiarity,ai_use_time,detect_easy,ai_literacy,ai_course,social_media_time,score_total,avg_resp_time,avg_conf,attn_check1,attn_conf1,attn_check2,attn_conf2,attn_both,tp_count,tn_count,fp_count,fn_count,tp_rate,tn_rate,ai_img_seen,real_img_seen,ai_classes,device_other,img_count,q1_conf,q2_conf,q3_conf,q4_conf,q5_conf,q6_conf,q7_conf,q8_conf,q9_conf,q10_conf,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
265,Class of 2028 (Sophomores),Yes,,Man,Mobile phone,Somewhat familiar,No AI use,,,No,2-4 hrs/day,8,15.8961,8.8999996,Yes,10,Yes,10,Yes,4,4,0,2,.66666669,1,6,4,,,10,9,10,8,9,10,10,10,8,5,10,TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
526,Class of 2029 (First-years),Yes,,Woman,Mobile phone,Somewhat familiar,No AI use,38,45,No,No social media,7,28.435499,5.5,Yes,10,Yes,10,Yes,2,5,1,2,.5,.83333331,4,6,,,15,6,6,4,5,6,4,4,6,8,6,FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)"
280,Class of 2026 (Seniors),Yes,,Man,Laptop,Somewhat familiar,1-3 hrs/week,50,0,No,2-4 hrs/day,8,12.9693,9.8000002,Yes,10,Yes,10,Yes,4,4,2,0,1,.66666669,4,6,,,10,9,9,10,10,10,10,10,10,10,10,TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm)
4454,Class of 2027 (Juniors),Yes,,Man,Laptop,Extremely familiar,<1 hr/week,,,No,2-4 hrs/day,7,6.493,8.3999996,Yes,5,Yes,10,Yes,3,4,1,2,.60000002,.80000001,5,5,,,13,5,9,5,10,10,10,5,10,10,10,"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
273,Class of 2028 (Sophomores),Yes,,Woman,Laptop,Somewhat familiar,1-3 hrs/week,48,24,No,2-4 hrs/day,5,12.3863,5,Yes,2,No,3,No,3,2,2,3,.5,.5,6,4,,,10,6,7,7,5,4,3,5,5,4,4,FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)"
568,Class of 2026 (Seniors),Yes,,Man,Laptop,Somewhat familiar,1-3 hrs/week,32,47,No,30 min-1 hr/day,5,20.0014,5.4000001,Yes,9,Yes,10,Yes,3,2,1,4,.42857143,.66666669,7,3,,,10,7,7,5,4,2,5,8,5,6,5,"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
290,Class of 2026 (Seniors),Yes,,Man,Laptop,Somewhat familiar,7-10 hrs/week,100,51,No,<30 min/day,10,12.4704,8,Yes,6,Yes,8,Yes,6,4,0,0,1,1,6,4,,,10,10,10,8,3,7,5,10,8,9,10,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit)
668,Class of 2029 (First-years),Yes,,Woman,Laptop,Somewhat familiar,No AI use,74,60,No,4-6 hrs/day,7,38.0676,6.5999999,Yes,6,Yes,8,Yes,1,6,0,3,.25,1,4,6,,,10,7,7,6,3,4,9,6,8,9,7,TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject)
500,Class of 2028 (Sophomores),Yes,,Woman,Laptop,Somewhat familiar,1-3 hrs/week,59,48,No,2-4 hrs/day,5,27.398701,7.4000001,Yes,9,Yes,10,Yes,2,3,4,1,.66666669,.42857143,3,7,,,10,7,6,6,8,10,9,6,8,8,6,TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm)
208,Class of 2027 (Juniors),Yes,,Man,Mobile phone,Somewhat familiar,1-3 hrs/week,0,20,No,<30 min/day,5,9.6499996,1.8,Yes,1,Yes,1,Yes,3,2,2,3,.5,.5,6,4,,,11,0,3,1,2,2,1,2,2,2,3,TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)","FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject)
1190,Class of 2026 (Seniors),Yes,,Woman,Laptop,Very familiar,<1 hr/week,69,75,No,1-2 hrs/day,9,85.5644,8.1999998,Yes,10,Yes,10,Yes,6,3,1,0,1,.75,6,4,,,10,6,10,10,10,5,8,8,10,9,6,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit)
463,Class of 2029 (First-years),Yes,,Woman,Mobile phone,Slightly familiar,No AI use,31,26,No,2-4 hrs/day,7,21.007799,6.3000002,Yes,9,Yes,10,Yes,4,3,2,1,.80000001,.60000002,5,5,,,10,4,6,6,7,5,10,5,9,5,6,FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
226,Class of 2026 (Seniors),Yes,,Woman,Laptop,Somewhat familiar,No AI use,68,17,No,1-2 hrs/day,9,9.5486002,6.4000001,Yes,9,Yes,10,Yes,5,4,1,0,1,.80000001,5,5,,,10,8,6,6,6,7,7,6,6,6,6,TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
463,Class of 2028 (Sophomores),Yes,,Man,Laptop,Somewhat familiar,No AI use,23,0,No,30 min-1 hr/day,5,28.042601,6.4000001,Yes,10,Yes,10,Yes,2,3,4,1,.66666669,.42857143,3,7,,,11,8,7,5,3,4,7,8,6,7,9,"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit)
486,Class of 2028 (Sophomores),Yes,,Woman,Laptop,Somewhat familiar,1-3 hrs/week,6,0,No,1-2 hrs/day,9,28.293699,5.5999999,Yes,9,Yes,10,Yes,6,3,1,0,1,.75,6,4,,,12,3,6,4,8,8,5,9,6,6,1,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit)
362,Class of 2029 (First-years),Yes,,Woman,Other,Somewhat familiar,<1 hr/week,31,34,No,2-4 hrs/day,7,19.658899,7.4000001,Yes,10,No,6,No,4,3,2,1,.80000001,.60000002,5,5,,iPad,11,2,6,7,10,10,6,9,9,6,9,FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject)
885,Class of 2026 (Seniors),Yes,,Man,Laptop,Somewhat familiar,<1 hr/week,25,15,No,30 min-1 hr/day,7,55.424801,4.8000002,Yes,7,Yes,9,Yes,4,3,3,0,1,.5,4,6,,,10,6,4,8,5,4,4,4,4,6,3,FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm)
394,Class of 2028 (Sophomores),Yes,,Woman,Laptop,Somewhat familiar,1-3 hrs/week,34,27,Yes,1-2 hrs/day,6,15.0779,8.8999996,Yes,10,Yes,10,Yes,2,4,3,1,.66666669,.5714286,3,7,AI in the World (DCS 2470),,10,10,10,8,9,10,8,8,8,10,8,TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject),FP - called real photo AI-generated (false alarm),TN - correctly identified real photo (correct reject)
2873,Class of 2028 (Sophomores),Yes,,Woman,Mobile phone,Somewhat familiar,1-3 hrs/week,26,50,No,<30 min/day,9,69.665497,4.5,Yes,9,Yes,9,Yes,5,4,0,1,.83333331,1,6,4,,,12,2,4,2,9,9,2,4,8,3,2,TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)"
477,Class of 2029 (First-years),Yes,,Woman,Mobile phone,Slightly familiar,<1 hr/week,72,51,No,<30 min/day,7,27.700001,6.9000001,Yes,10,Yes,10,Yes,4,3,1,2,.66666669,.75,6,4,,,10,10,6,7,7,5,8,5,8,7,6,TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm)
382,Class of 2028 (Sophomores),Yes,,Man,Mobile phone,Somewhat familiar,1-3 hrs/week,13,42,No,30 min-1 hr/day,7,24.7199,7.5999999,Yes,10,Yes,10,Yes,4,3,2,1,.80000001,.60000002,5,5,,,10,7,3,8,6,8,10,10,10,8,6,TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),"FN - missed AI image, called it real (miss)",TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
2951,Class of 2029 (First-years),Yes,,Man,Mobile phone,Somewhat familiar,No AI use,65,58,No,1-2 hrs/day,8,38.8354,5.8000002,No,3,Yes,6,No,5,3,1,1,.83333331,.75,6,4,,,10,8,8,6,5,7,5,7,3,5,4,TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),"FN - missed AI image, called it real (miss)",FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit)
148,Class of 2029 (First-years),Yes,,Woman,Laptop,Extremely familiar,1-3 hrs/week,,,No,1-2 hrs/day,8,8.2486,8.3999996,Yes,10,Yes,10,Yes,5,3,2,0,1,.60000002,5,5,,,10,8,10,10,8,10,10,3,10,10,5,TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),FP - called real photo AI-generated (false alarm),FP - called real photo AI-generated (false alarm),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject),TP - correctly identified AI image (hit),TP - correctly identified AI image (hit),TN - correctly identified real photo (correct reject)
